,movie_title,genres,language,title_year,duration,imdb_score,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,is_english
1245,Jersey Boys ,Biography|Drama|Music|Musical,English,2014.0,134.0,6.9,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1246,The Rainmaker ,Crime|Drama|Thriller,English,1997.0,135.0,7.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1247,Gothika ,Horror|Mystery|Thriller,English,2003.0,98.0,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1248,Amistad ,Drama|History,English,1997.0,155.0,7.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1249,Medicine Man ,Adventure|Drama|Romance,English,1992.0,106.0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1250,Aliens vs. Predator: Requiem ,Action|Horror|Sci-Fi|Thriller,English,2007.0,102.0,4.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1251,Ri¢hie Ri¢h ,Comedy|Family,English,1994.0,95.0,5.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1252,Autumn in New York ,Drama|Romance,English,2000.0,103.0,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1253,Music and Lyrics ,Comedy|Music|Romance,English,2007.0,95.0,6.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1254,Paul ,Adventure|Comedy|Sci-Fi,English,2011.0,109.0,7.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1255,The Guilt Trip ,Comedy|Drama,English,2012.0,95.0,5.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1256,Scream 4 ,Horror|Mystery,English,2011.0,111.0,6.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1257,8MM ,Mystery|Thriller,English,1999.0,123.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1258,The Doors ,Biography|Drama|Music|Musical,English,1991.0,140.0,7.2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1259,Sex Tape ,Comedy,English,2014.0,94.0,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1260,Hanging Up ,Comedy|Drama,English,2000.0,94.0,4.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1261,Final Destination 5 ,Horror,English,2011.0,92.0,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1262,Mickey Blue Eyes ,Comedy|Crime|Romance,English,1999.0,102.0,5.8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1263,Pay It Forward ,Drama,English,2000.0,123.0,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1264,Fever Pitch ,Comedy|Drama|Romance|Sport,English,2005.0,104.0,6.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1266,Drillbit Taylor ,Comedy|Drama,English,2008.0,102.0,5.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1267,A Million Ways to Die in the West ,Comedy|Western,English,2014.0,136.0,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1268,The Shadow ,Action|Adventure|Crime|Fantasy|Mystery|Thriller,English,1994.0,93.0,6.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1269,Extremely Loud & Incredibly Close ,Adventure|Drama|Mystery,English,2011.0,129.0,6.9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1270,Morning Glory ,Comedy|Drama|Romance,English,2010.0,107.0,6.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1271,Get Rich or Die Tryin' ,Biography|Crime|Drama|Music,English,2005.0,117.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1272,The Art of War ,Action|Adventure|Crime|Thriller,English,2000.0,116.0,5.7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1273,Rent ,Drama|Musical|Romance,English,2005.0,135.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1274,Bless the Child ,Crime|Drama|Horror|Thriller,English,2000.0,107.0,5.1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1275,The Out-of-Towners ,Comedy,English,1999.0,90.0,5.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1276,The Island of Dr. Moreau ,Horror|Sci-Fi|Thriller,English,1996.0,99.0,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1277,The Musketeer ,Action|Adventure|Romance,English,2001.0,104.0,4.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1278,The Other Boleyn Girl ,Biography|Drama|History|Romance,English,2008.0,115.0,6.7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1279,Sweet November ,Drama|Romance,English,2001.0,119.0,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1280,The Reaping ,Horror|Thriller,English,2007.0,99.0,5.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1281,Mean Streets ,Crime|Drama|Romance|Thriller,English,1973.0,112.0,7.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1282,Renaissance Man ,Comedy|Drama,English,1994.0,128.0,6.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1283,Colombiana ,Action|Crime|Drama|Thriller,English,2011.0,112.0,6.4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1284,The Magic Sword: Quest for Camelot ,Adventure|Animation|Comedy|Drama|Family|Fantasy|Musical,English,1998.0,86.0,6.2,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1285,City by the Sea ,Crime|Drama|Mystery|Thriller,English,2002.0,108.0,6.2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1286,At First Sight ,Drama|Romance,English,1999.0,128.0,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1287,Torque ,Action|Comedy|Crime,English,2004.0,84.0,4.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1288,City Hall ,Drama|Thriller,English,1996.0,111.0,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1289,Showgirls ,Drama,English,1995.0,131.0,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1290,Marie Antoinette ,Biography|Drama|History|Romance,English,2006.0,123.0,6.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1291,Kiss of Death ,Action|Crime|Thriller,English,1995.0,101.0,5.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1292,Get Carter ,Action|Crime|Drama|Thriller,English,2000.0,102.0,5.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1293,The Impossible ,Drama|Thriller,English,2012.0,114.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1294,Ishtar ,Action|Adventure|Comedy|Music|Thriller,English,1987.0,107.0,4.2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1295,Fantastic Mr. Fox ,Adventure|Animation|Comedy|Crime|Family,English,2009.0,87.0,7.8,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1296,Life or Something Like It ,Comedy|Romance,English,2002.0,103.0,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1297,Memoirs of an Invisible Man ,Comedy|Romance|Sci-Fi|Thriller,English,1992.0,99.0,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1298,Amélie ,Comedy|Romance,French,2001.0,122.0,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1299,New York Minute ,Comedy|Crime|Family|Romance,English,2004.0,91.0,4.8,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1300,Alfie ,Comedy|Drama|Romance,English,2004.0,103.0,6.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1301,Big Miracle ,Biography|Drama|Romance,English,2012.0,107.0,6.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1302,The Deep End of the Ocean ,Drama,English,1999.0,106.0,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1303,Feardotcom ,Crime|Horror|Thriller,English,2002.0,101.0,3.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1304,Cirque du Freak: The Vampire's Assistant ,Action|Adventure|Fantasy|Thriller,English,2009.0,109.0,5.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1305,Victor Frankenstein ,Drama|Horror|Sci-Fi|Thriller,English,2015.0,110.0,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1306,Duplex ,Comedy,English,2003.0,89.0,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1309,Universal Soldier: The Return ,Action|Sci-Fi,English,1999.0,83.0,4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1310,Pandorum ,Action|Horror|Mystery|Sci-Fi|Thriller,English,2009.0,108.0,6.8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1311,Impostor ,Drama|Mystery|Sci-Fi|Thriller,English,2001.0,102.0,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1313,Just Visiting ,Comedy|Fantasy|Sci-Fi,English,2001.0,84.0,5.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1314,Sunshine ,Adventure|Sci-Fi|Thriller,English,2007.0,107.0,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1315,A Thousand Words ,Comedy|Drama,English,2012.0,91.0,5.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1317,The Gunman ,Action|Crime|Drama|Mystery|Thriller,English,2015.0,115.0,5.8,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1318,Alex Rider: Operation Stormbreaker ,Action|Adventure|Family|Thriller,English,2006.0,93.0,5.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1319,Disturbia ,Drama|Mystery|Thriller,English,2007.0,105.0,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1320,Hackers ,Comedy|Crime|Drama|Thriller,English,1995.0,107.0,6.2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1321,The Hunting Party ,Adventure|Comedy|Drama|Romance|Thriller|War,English,2007.0,101.0,6.9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
1322,The Hudsucker Proxy ,Comedy|Fantasy,English,1994.0,111.0,7.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1323,The Warlords ,Action|Drama|History|Romance|War,Mandarin,2007.0,113.0,7.1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1325,Snowpiercer ,Action|Drama|Sci-Fi|Thriller,English,2013.0,126.0,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1326,A Monster in Paris ,Adventure|Animation|Comedy|Fantasy|Music|Romance,French,2011.0,90.0,6.8,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1328,The Crow ,Action|Drama|Fantasy,English,1994.0,98.0,7.6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1329,Baahubali: The Beginning ,Action|Adventure|Drama|Fantasy|War,Telugu,2015.0,159.0,8.4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1330,The Time Traveler's Wife ,Drama|Fantasy|Romance|Sci-Fi,English,2009.0,107.0,7.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1331,Because I Said So ,Comedy|Romance,English,2007.0,102.0,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1332,The Fast and the Furious ,Action|Crime|Thriller,English,2001.0,106.0,6.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1333,Frankenweenie ,Animation|Comedy|Family|Horror|Sci-Fi,English,2012.0,87.0,7.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1334,Serenity ,Action|Adventure|Sci-Fi|Thriller,English,2005.0,119.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1336,Superman III ,Action|Comedy|Sci-Fi,English,1983.0,125.0,4.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1337,Grudge Match ,Comedy|Sport,English,2013.0,113.0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1338,Red Cliff ,Action|Adventure|Drama|History|War,Mandarin,2008.0,150.0,7.4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1339,Sweet Home Alabama ,Comedy|Romance,English,2002.0,108.0,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1340,The Ugly Truth ,Comedy|Romance,English,2009.0,96.0,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1341,Sgt. Bilko ,Comedy,English,1996.0,93.0,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342,Spy Kids 2: Island of Lost Dreams ,Action|Adventure|Comedy|Family|Sci-Fi,English,2002.0,100.0,5.1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1343,Star Trek: Generations ,Action|Adventure|Mystery|Sci-Fi|Thriller,English,1994.0,118.0,6.6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1344,The Grandmaster ,Action|Biography|Drama,Mandarin,2013.0,122.0,6.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,Water for Elephants ,Drama|Romance,English,2011.0,120.0,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1348,The Hurricane ,Biography|Drama|Sport,English,1999.0,146.0,7.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1349,Enough ,Crime|Drama|Thriller,English,2002.0,115.0,5.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1350,Heartbreakers ,Comedy|Crime|Romance,English,2001.0,123.0,6.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1351,Paul Blart: Mall Cop 2 ,Action|Comedy|Crime,English,2015.0,94.0,4.4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1352,Angel Eyes ,Drama|Romance,English,2001.0,102.0,5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1354,The Ninth Gate ,Mystery|Thriller,English,1999.0,133.0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1355,Extreme Measures ,Crime|Drama|Mystery|Thriller,English,1996.0,118.0,6.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1356,Rock Star ,Drama|Music,English,2001.0,105.0,6.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1357,Precious ,Drama,English,2009.0,109.0,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1358,White Squall ,Adventure|Drama,English,1996.0,129.0,6.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1359,The Thing ,Horror|Mystery|Sci-Fi,English,1982.0,109.0,8.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1360,Riddick ,Action|Sci-Fi|Thriller,English,2013.0,127.0,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1361,Switchback ,Crime|Mystery|Thriller,English,1997.0,118.0,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1363,City of Ember ,Adventure|Family|Fantasy|Sci-Fi,English,2008.0,90.0,6.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1364,The Master ,Drama,English,2012.0,144.0,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1366,The Express ,Biography|Drama|Sport,English,2008.0,130.0,7.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1367,The 5th Wave ,Action|Adventure|Sci-Fi|Thriller,English,2016.0,112.0,5.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1368,Creed ,Drama|Sport,English,2015.0,133.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1369,The Town ,Crime|Drama|Thriller,English,2010.0,150.0,7.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1370,What to Expect When You're Expecting ,Comedy|Drama|Romance,English,2012.0,110.0,5.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1371,Burn After Reading ,Comedy|Drama,English,2008.0,96.0,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1372,Nim's Island ,Adventure|Comedy|Family|Fantasy,English,2008.0,96.0,6.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1373,Rush ,Action|Biography|Drama|Sport,English,2013.0,123.0,8.1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1374,Magnolia ,Drama,English,1999.0,188.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1375,Cop Out ,Action|Comedy|Crime,English,2010.0,107.0,5.6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1376,How to Be Single ,Comedy|Romance,English,2016.0,110.0,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1377,Dolphin Tale ,Drama|Family,English,2011.0,113.0,6.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1378,Twilight ,Drama|Fantasy|Romance,English,2008.0,122.0,5.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1379,John Q ,Crime|Drama|Thriller,English,2002.0,116.0,7.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1380,Blue Streak ,Action|Comedy|Crime|Thriller,English,1999.0,93.0,6.3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1381,We're the Millers ,Comedy|Crime,English,2013.0,118.0,7.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383,Breakdown ,Action|Crime|Drama|Mystery|Thriller,English,1997.0,93.0,6.9,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1384,Never Say Never Again ,Action|Adventure|Thriller,English,1983.0,121.0,6.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1385,Hot Tub Time Machine ,Comedy|Sci-Fi,English,2010.0,101.0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1387,Reindeer Games ,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,English,2000.0,124.0,5.7,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1
1388,A Man Apart ,Action|Crime|Drama|Thriller,English,2003.0,109.0,6.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1389,Aloha ,Comedy|Drama|Romance,English,2015.0,105.0,5.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1391,Snow Falling on Cedars ,Drama|Mystery|Romance|Thriller,English,1999.0,127.0,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1392,The Rite ,Drama|Horror|Mystery|Thriller,English,2011.0,114.0,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1393,Gattaca ,Drama|Sci-Fi|Thriller,English,1997.0,106.0,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1395,Space Chimps ,Adventure|Animation|Comedy|Family|Sci-Fi,English,2008.0,81.0,4.5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1396,Head of State ,Comedy,English,2003.0,95.0,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397,The Hangover ,Comedy,English,2009.0,108.0,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1398,Ip Man 3 ,Action|Biography|Drama|History,Cantonese,2015.0,105.0,7.2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1399,Austin Powers: The Spy Who Shagged Me ,Action|Adventure|Comedy|Crime,English,1999.0,95.0,6.6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1400,Batman ,Action|Adventure,English,1989.0,126.0,7.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1402,Lethal Weapon 3 ,Action|Crime|Thriller,English,1992.0,121.0,6.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1403,The Blind Side ,Biography|Drama|Sport,English,2009.0,129.0,7.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1405,Spy Kids ,Action|Adventure|Comedy|Family|Sci-Fi,English,2001.0,88.0,5.4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1406,Horrible Bosses ,Comedy|Crime,English,2011.0,106.0,6.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407,True Grit ,Adventure|Drama|Western,English,2010.0,110.0,7.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1408,The Devil Wears Prada ,Comedy|Drama|Romance,English,2006.0,109.0,6.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1409,Star Trek: The Motion Picture ,Adventure|Mystery|Sci-Fi,English,1979.0,143.0,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1410,Identity Thief ,Comedy|Crime,English,2013.0,120.0,5.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1411,Cape Fear ,Crime|Thriller,English,1991.0,128.0,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1412,21 ,Crime|Drama|Thriller,English,2008.0,123.0,6.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1413,Trainwreck ,Comedy|Romance,English,2015.0,129.0,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1414,Guess Who ,Comedy|Romance,English,2005.0,105.0,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1415,The English Patient ,Drama|Romance|War,English,1996.0,162.0,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1416,L.A. Confidential ,Crime|Drama|Mystery|Thriller,English,1997.0,138.0,8.3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1417,Sky High ,Adventure|Comedy|Family|Sci-Fi,English,2005.0,100.0,6.2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1418,In & Out ,Comedy,English,1997.0,90.0,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1419,Species ,Action|Horror|Sci-Fi|Thriller,English,1995.0,108.0,5.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1420,A Nightmare on Elm Street ,Horror,English,1984.0,101.0,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1421,The Cell ,Horror|Sci-Fi|Thriller,English,2000.0,109.0,6.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1422,The Man in the Iron Mask ,Action|Adventure,English,1998.0,132.0,6.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1423,Secretariat ,Biography|Drama|Family|History|Sport,English,2010.0,123.0,7.2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1424,TMNT ,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,English,2007.0,87.0,6.3,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1425,Radio ,Biography|Drama|Sport,English,2003.0,109.0,6.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1426,Friends with Benefits ,Comedy|Romance,English,2011.0,109.0,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1427,Neighbors 2: Sorority Rising ,Comedy,English,2016.0,92.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1428,Saving Mr. Banks ,Biography|Comedy|Drama|History|Music,English,2013.0,125.0,7.5,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1429,Malcolm X ,Biography|Drama|History|Romance,English,1992.0,202.0,7.7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1430,This Is 40 ,Comedy,English,2012.0,134.0,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
